event_id,date,location,lat,lon,deaths,flood_cause,rain_day_minus_0,rain_day_minus_1,rain_day_minus_2,rain_day_minus_3,rain_day_minus_4,rain_day_minus_5,rain_day_minus_6,elevation_m,slope_deg,soil_compname,soil_muname,is_karst,KSI_fast,KSI_slow,KSI_combined,is_flood,flood_event_id
ctrl_0075,03/05/2017,HATILLO CO.,18.4739,-66.7761,0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.4,60,3.35,Colinas,"Colinas clay loam, 12 to 20 percent slopes",1,0.0,0.16974913827078,0.067899655308312,0,681254
ctrl_0076,12/02/2022,SAN SEBASTIAN CO.,18.3301,-66.9178,0,None,0.0,0.75,0.345,0.19,0.355,0.2,0.0,295,9.72,Soller,"Soller clay, 20 to 40 percent slopes",1,0.10782035784407282,1.3315747770786555,0.5973221255379059,0,688401
ctrl_0077,10/19/2015,CAROLINA CO.,18.4312,-66.0084,0,None,4.22,0.0,0.245,3.36,0.89,0.0,0.235,3,0.58,Urban land,Urban land,1,4.224487331527739,7.19527391742878,5.412801965888155,0,695346
ctrl_0078,07/14/2015,CAROLINA CO.,18.4187,-65.999,0,None,0.0,0.715,41.685,0.075,0.82,0.0,0.0,0,0.0,Made land,Made land,1,0.8602521345910623,32.45707544952587,13.498981460564986,0,696260
ctrl_0079,06/08/2022,CAROLINA CO.,18.3943,-65.9658,0,None,0.0,0.0,0.0,0.115,0.005,0.0,0.0,5,0.93,Made land,Made land,1,0.0,0.07773908222611019,0.031095632890444078,0,696261
ctrl_0080,07/29/2017,CAROLINA CO.,18.4276,-66.0133,0,None,0.0,0.07,3.445,6.835,6.995,0.0,0.0,1,0.58,Urban land,Urban land,1,0.07257084579825213,11.052309949295914,4.464466487197317,0,696265
ctrl_0081,09/09/2023,RIO GRANDE CO.,18.348,-65.7664,0,None,1.395,0.0,0.58,0.0,0.0,1.63,3.54,38,6.1,Humatas,"Humatas clay, 20 to 40 percent slopes",0,1.4056230705554658,4.131089608757902,2.4958096858364405,0,696266
ctrl_0082,04/07/2018,RIO GRANDE CO.,18.2913,-65.8145,0,None,0.0,0.475,0.0,1.16,0.0,3.235,0.0,880,14.17,Yunque,"Yunque-Moteado complex, 20 to 60 percent slopes",1,0.06428425953739103,2.7511035777841037,1.139011986836076,0,696270
ctrl_0083,11/30/2015,VEGA ALTA CO.,18.4025,-66.3411,0,None,0.45,34.93,4.605,0.23,5.32,0.99,0.57,69,15.04,San Sebastian,"San Sebastian gravelly clay, 20 to 60 percent slopes",1,5.261604960537503,38.0712681301962,18.385470228400983,0,696285
ctrl_0084,08/11/2024,NAGUABO CO.,18.2124,-65.7714,0,None,1.79,0.395,0.165,0.0,0.0,0.0,0.0,13,1.15,Coloso,"Coloso silty clay loam, 0 to 2 percent slopes, occasionally flooded",0,1.8464795172951032,2.256410523758744,2.0104519198805595,0,696272
ctrl_0085,08/18/2017,FAJARDO CO.,18.3195,-65.656,0,None,0.02,88.05,5.33,0.245,0.84,0.0,0.51,9,0.26,Vega Baja,"Vega Baja silty clay loam, 0 to 3 percent slopes",0,12.033894044260702,81.20436898797163,39.70208402174508,0,696290
ctrl_0086,09/26/2024,COMERIO CO.,18.2376,-66.2065,0,None,11.685,0.0,0.28,2.235,5.765,4.315,7.565,238,15.02,Caguabo,"Caguabo-Rock outcrop complex, 20 to 60 percent slopes",1,11.690128378888845,21.9297327475521,15.785970126354147,0,696500
ctrl_0087,02/25/2016,SAN LORENZO CO.,18.1798,-65.9786,0,None,0.0,0.0,0.0,0.0,0.0,0.295,10.49,130,2.2,Pandura,"Pandura sandy loam, 12 to 20 percent slopes",1,0.0,4.596085940720506,1.8384343762882027,0,698056
ctrl_0088,04/13/2019,MAUNABO CO.,18.016,-65.9293,0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,1.03,Reilly,Reilly soils,0,0.0,0.0,0.0,0,699780
ctrl_0089,02/19/2018,MAUNABO CO.,18.01,-65.9249,0,None,0.245,0.0,0.0,0.0,0.185,0.0,0.645,19,0.58,Coloso,"Coloso silty clay, 0 to 2 percent slopes, occasionally flooded",0,0.245,0.6231933380330682,0.3962773352132273,0,703582
ctrl_0090,02/08/2020,GUAYNABO CO.,18.4109,-66.1103,0,None,0.0,0.105,0.0,0.0,0.0,0.0,0.0,21,1.32,Urban land,"Urban land-Vega Alta complex, 2 to 12 percent slopes",1,0.014210204739844334,0.09102217947376906,0.04493499463341423,0,708505
ctrl_0091,02/23/2022,SAN JUAN CO.,18.3905,-66.0715,0,None,0.16,0.0,0.0,0.0,0.0,0.54,0.0,24,2.32,Urban land,"Urban land-Vega Alta complex, 2 to 12 percent slopes",1,0.16,0.42435249616075466,0.2657409984643019,0,709391
ctrl_0092,05/16/2024,SAN JUAN CO.,18.3923,-66.0731,0,None,0.0,0.0,0.0,0.535,0.0,0.0,10.295,26,2.31,Urban land,"Urban land-Vega Alta complex, 2 to 12 percent slopes",1,0.0,4.717438342023315,1.886975336809326,0,708510
ctrl_0093,02/10/2019,GUAYNABO CO.,18.4012,-66.1049,0,None,0.0,0.0,0.0,0.0,1.075,0.0,0.0,21,2.66,Urban land,Urban land,1,0.0,0.6070719811583412,0.24282879246333647,0,708507
ctrl_0094,11/04/2016,AGUADA CO.,18.3717,-67.141,0,None,2.78,0.43,8.77,51.625,7.46,3.49,13.075,28,6.07,Rio Piedras,"Rio Piedras clay, 5 to 12 percent slopes, eroded",1,2.998822324845942,54.84372724146135,23.736784291492107,0,710792
ctrl_0095,03/04/2019,RIO GRANDE CO.,18.3516,-65.7938,0,None,0.0,0.0,0.0,0.995,1.68,9.03,1.065,204,11.24,Caguabo,"Caguabo clay loam, 20 to 60 percent slopes",0,0.0,6.469426573661674,2.5877706294646696,0,710795
ctrl_0096,01/02/2019,NAGUABO CO.,18.219,-65.7861,0,None,0.845,0.655,0.66,0.0,1.025,1.375,3.08,15,0.93,Toa,"Toa silty clay loam, 0 to 2 percent slopes, occasionally flooded",0,0.9457329321865459,4.467804259399828,2.3545614630718585,0,715762
ctrl_0097,05/15/2017,NAGUABO CO.,18.2367,-65.7601,0,None,0.0,0.41,0.0,2.125,4.35,4.445,39.56,73,5.75,Urban land,Urban land,0,0.055487466127011206,23.16045421859562,9.297474167114457,0,715627
ctrl_0098,07/15/2022,NAGUABO CO.,18.2195,-65.7911,0,None,1.295,0.875,0.49,0.0,0.235,2.45,1.09,23,3.02,Pandura,"Pandura loam, 12 to 40 percent slopes",0,1.4223930358875156,4.216394262262533,2.5399935264375224,0,715881
ctrl_0099,01/05/2018,NAGUABO CO.,18.2152,-65.7315,0,None,6.25,0.695,1.405,0.0,0.89,2.48,1.05,21,0.26,Toa,"Toa silty clay loam, 0 to 2 percent slopes, occasionally flooded",0,6.369791494488117,10.070559669346101,7.850098764431311,0,715793
ctrl_0100,11/21/2022,NAGUABO CO.,18.2008,-65.7268,0,None,1.95,0.16,0.82,0.355,1.215,0.56,22.18,6,0.73,Toa,"Toa silty clay loam, 0 to 2 percent slopes, occasionally flooded",0,1.98667246920662,13.30903827441136,6.515618791288517,0,715791
ctrl_0101,09/07/2022,GUAYNABO CO.,18.4046,-66.1066,0,None,6.32,2.22,15.65,4.025,14.005,0.41,0.0,15,2.43,Urban land,Urban land,1,6.907084077393971,30.73672015977315,16.438938510345643,0,715882
ctrl_0102,04/15/2022,GUAYNABO CO.,18.3991,-66.1089,0,None,4.935,0.0,0.0,0.0,0.0,0.0,0.0,19,3.28,Urban land,"Urban land-Vega Alta complex, 2 to 12 percent slopes",1,4.935,4.935,4.935,0,715883
ctrl_0103,10/27/2015,LARES CO.,18.3147,-66.8956,0,None,10.465,12.565,22.89,1.86,7.95,7.25,0.38,293,15.12,Soller,"Soller-Limestone rockland complex, 20 to 40 percent slopes",1,12.584732808031164,47.970260478968925,26.738943876406267,0,715891
ctrl_0104,11/07/2021,CEIBA CO.,18.2638,-65.6952,0,None,0.0,0.23,1.295,2.695,34.76,1.575,0.255,94,6.17,Humatas,"Humatas clay, 20 to 40 percent slopes",0,0.054845867505331686,23.437018381960765,9.407714873287507,0,718939
ctrl_0105,02/20/2022,RIO GRANDE CO.,18.4045,-65.8041,0,None,0.0,0.585,2.785,0.0,1.045,0.0,0.37,1,0.77,Tidal swamp,Tidal swamp,1,0.1301801949985431,3.347136222967108,1.4169626061859693,0,718940
ctrl_0106,12/08/2016,RIO GRANDE CO.,18.3609,-65.7709,0,None,0.0,1.17,1.81,10.325,3.32,4.155,2.415,27,8.75,Caguabo,"Caguabo clay loam, 20 to 60 percent slopes",0,0.1914935877754457,14.034299495016864,5.728615950672013,0,718941
ctrl_0107,01/03/2021,LUQUILLO CO.,18.3553,-65.7001,0,None,0.0,0.275,0.0,0.15,0.68,2.935,2.595,8,0.58,Coloso,"Coloso silty clay loam, 0 to 2 percent slopes, occasionally flooded",0,0.037217202890068496,3.258167909357577,1.325597485477072,0,718943
ctrl_0108,03/13/2023,LUQUILLO CO.,18.3717,-65.7634,0,None,0.24,0.0,0.0,0.0,0.0,0.0,0.0,9,1.03,Water,Water,0,0.24,0.24,0.24,0,718944
ctrl_0109,10/06/2017,PATILLAS CO.,18.0026,-66.0131,0,None,16.78,5.04,0.0,0.0,0.0,2.725,34.465,16,0.26,Parcelas,"Parcelas clay, 5 to 12 percent slopes, eroded",0,17.46208982751253,37.109075763289695,25.320884201823397,0,718991
ctrl_0110,11/07/2016,PATILLAS CO.,17.9968,-65.9891,0,None,38.365,26.285,14.79,11.91,1.585,0.575,13.84,53,9.49,Parcelas,"Parcelas clay, 5 to 12 percent slopes, eroded",0,42.19317621903874,87.07375879650841,60.14540925002661,0,719001
ctrl_0111,03/15/2020,NAGUABO CO.,18.2186,-65.7821,0,None,1.02,2.095,1.42,0.55,6.655,1.12,1.95,11,0.82,Toa,"Toa silty clay loam, 0 to 2 percent slopes, occasionally flooded",0,1.3295356256027062,9.395511247521096,4.555925874370063,0,719011
ctrl_0112,04/11/2019,CAROLINA CO.,18.4255,-65.9879,0,None,2.045,0.0,0.0,0.35,0.0,0.49,0.0,6,1.29,Urban land,Urban land,1,2.045,2.5128790833187766,2.2321516333275104,0,720511
ctrl_0113,01/17/2018,SAN LORENZO CO.,18.1893,-65.989,0,None,0.23,0.0,1.61,0.0,0.115,0.26,0.335,225,21.62,Mucara,"Mucara clay, 40 to 60 percent slopes",1,0.25948817861086204,1.7742667606686888,0.8653996114339928,0,720493
ctrl_0114,03/13/2022,MAYAGUEZ CO.,18.2028,-67.1376,0,None,0.29,1.35,0.29,1.71,1.35,0.385,3.395,14,1.65,Leveled land,"Leveled land, frequently flooded",1,0.47801416764716004,5.18376318274583,2.3603137736866278,0,720502
ctrl_0115,09/26/2022,MAYAGUEZ CO.,18.1813,-67.1336,0,None,3.505,1.905,4.915,1.315,0.95,11.495,42.89,43,5.82,Mucara,"Mucara clay, 20 to 40 percent slopes",1,3.8528350797038753,34.0716705987414,15.940369287318886,0,720476
ctrl_0116,04/07/2021,PATILLAS CO.,18.0,-66.0085,0,None,0.65,0.34,0.015,0.0,0.485,0.0,0.0,25,5.31,Patillas,"Patillas clay loam, 20 to 40 percent slopes, eroded",0,0.6962887308837794,1.2298989344849542,0.9097328123242494,0,720485
ctrl_0117,06/25/2017,MAYAGUEZ CO.,18.204,-67.1506,0,None,0.84,0.17,0.0,0.0,9.98,15.575,13.275,6,1.09,Leveled sandy land,Leveled sandy land,1,0.8630069981502241,19.881416974556025,8.470370988712544,0,720492
ctrl_0118,09/12/2022,ARROYO CO.,17.9891,-66.061,0,None,0.0,0.0,0.0,0.0,0.815,0.0,1.585,40,2.06,Cobbly alluvial land,Cobbly alluvial land,0,0.0,1.1328762298342896,0.45315049193371587,0,720433
ctrl_0119,08/28/2018,PATILLAS CO.,18.0139,-66.0265,0,None,0.0,0.0,0.24,0.0,0.5,0.0,0.0,33,1.39,Cobbly alluvial land,Cobbly alluvial land,0,0.004395753333296203,0.46271361134194827,0.18772289653675706,0,720425
ctrl_0120,06/21/2024,PATILLAS CO.,17.9924,-65.9708,0,None,0.0,1.955,0.2,3.2,2.225,0.33,0.0,106,13.38,Caguabo,"Caguabo clay loam, 20 to 60 percent slopes",0,0.2682436065053247,5.3476933058471,2.3000234862420346,0,720474
ctrl_0121,08/21/2023,PATILLAS CO.,18.0023,-66.0382,0,None,7.465,2.355,0.0,0.465,0.0,0.0,0.0,142,17.19,Rock land,Rock land,0,7.783714592022223,9.809416615663618,8.59399540147878,0,720472
ctrl_0122,09/21/2023,MAYAGUEZ CO.,18.1594,-67.1444,0,None,8.09,17.44,11.16,0.84,10.53,5.885,3.24,34,3.94,Malaya,"Malaya clay, 20 to 60 percent slopes",1,10.654649869644798,42.344448481917134,23.33056931455373,0,720414
ctrl_0123,08/25/2015,MAYAGUEZ CO.,18.2018,-67.1413,0,None,4.055,0.28,7.74,4.875,10.185,0.0,0.0,22,0.52,Leveled clayey land,Leveled clayey land,1,4.234656924305053,19.04157953844569,10.157425969961308,0,720480
ctrl_0124,08/03/2017,AGUADA CO.,18.3768,-67.1937,0,None,0.0,3.835,0.0,0.0,11.44,3.385,0.11,12,0.36,Coloso,"Coloso clay, 0 to 2 percent slopes, occasionally flooded",1,0.5190108112124097,11.488631591935462,4.906859123501631,0,720407
ctrl_0125,03/27/2024,MAYAGUEZ CO.,18.1804,-67.1496,0,None,0.0,2.68,0.385,0.0,0.0,1.485,0.0,14,4.32,Toa,"Toa silty clay loam, 0 to 2 percent slopes, occasionally flooded",1,0.36975008004628473,3.3395208936065472,1.5576584054703897,0,720478
ctrl_0126,05/19/2015,CULEBRA CO.,18.3142,-65.2217,0,None,0.995,0.0,0.15,5.475,1.03,0.15,0.0,0,0.0,Water,Water,0,0.9977473458333102,5.329441348545357,2.730424946918129,0,721841
ctrl_0127,01/18/2024,HUMACAO CO.,18.1975,-65.817,0,None,0.0,0.215,0.0,0.06,0.0,0.0,0.535,201,11.83,Sabana,"Sabana silty clay loam, 40 to 60 percent slopes",1,0.02909708589587173,0.45250456433532066,0.1984600772716513,0,721848
ctrl_0128,07/23/2018,CEIBA CO.,18.2851,-65.6371,0,None,0.61,0.085,0.0,0.0,0.46,0.0,0.0,7,1.29,Vega Alta,"Vega Alta silty clay loam, 5 to 12 percent slopes",0,0.621503499075112,0.9434549576023347,0.7502840824860011,0,721940
ctrl_0129,07/09/2019,CANOVANAS CO.,18.401,-65.9279,0,None,0.13,0.0,3.375,0.045,4.835,0.0,0.0,6,1.09,Bajura,"Bajura clay, 0 to 2 percent slopes, frequently flooded",1,0.19181528124947786,5.425962741625504,2.2854742653998885,0,721939
ctrl_0130,01/08/2018,CAROLINA CO.,18.4321,-65.966,0,None,0.0,1.59,0.0,1.615,0.0,0.0,0.0,5,0.73,Tidal swamp,Tidal swamp,1,0.2151831003462142,2.4304099385154436,1.101273835613906,0,721887
ctrl_0131,10/06/2015,GURABO CO.,18.294,-66.0114,0,None,0.59,4.055,1.065,20.9,6.62,0.0,0.0,296,4.26,Caguabo,"Caguabo clay loam, 40 to 60 percent slopes",1,1.1582907289409663,22.259023470702594,9.598583825645619,0,721846
ctrl_0132,05/21/2017,CIALES CO.,18.3676,-66.4666,0,None,5.845,10.59,0.385,2.645,2.19,0.0,0.0,204,15.84,Naranjo,"Naranjo clay, 5 to 20 percent slopes",1,7.285252170447891,18.274344710555045,11.680889186490752,0,721837
ctrl_0133,05/19/2021,CIDRA CO.,18.1658,-66.102,0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,451,4.38,Naranjito,"Naranjito silty clay loam, 20 to 40 percent slopes",1,0.0,0.0,0.0,0,721838
ctrl_0134,11/05/2024,BAYAMON CO.,18.416,-66.1973,0,None,26.07,0.92,5.1,3.655,13.415,110.915,30.495,34,0.36,Almirante,"Almirante clay, 2 to 5 percent slopes",1,26.287918218910228,107.89552832314227,58.93096226060305,0,721943
ctrl_0135,01/26/2023,AGUAS BUENAS CO.,18.2662,-66.1853,0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,541,3.93,Humatas,"Humatas clay, 40 to 60 percent slopes",1,0.0,0.0,0.0,0,721853
ctrl_0136,07/19/2018,CATANO CO.,18.4498,-66.1588,0,None,3.905,0.0,0.0,8.8,0.265,0.0,0.0,2,0.82,Urban land,Urban land-Durados complex,1,3.905,9.787314008605344,6.257925603442137,0,721944
ctrl_0137,05/27/2017,GUAYNABO CO.,18.4298,-66.1188,0,None,0.19,0.0,0.0,0.0,0.0,0.0,3.29,4,1.15,Urban land,Urban land,1,0.19,1.5861866622771654,0.7484746649108662,0,721845
ctrl_0138,05/15/2022,COROZAL CO.,18.3566,-66.3306,0,None,0.0,0.01,0.23,7.965,0.375,0.0,0.0,172,7.34,Soller,"Soller clay loam, 40 to 60 percent slopes",1,0.005565949776774988,5.581989945392585,2.236135548023099,0,721840
ctrl_0139,08/13/2020,FLORIDA CO.,18.3914,-66.5792,0,None,0.0,12.495,0.02,0.14,0.0,0.11,0.0,174,2.43,Vega Alta,"Vega Alta clay, 5 to 12 percent slopes, eroded",1,1.6913806768192503,10.991719953845637,5.411516387629805,0,721844
ctrl_0140,06/16/2019,BARCELONETA CO.,18.4816,-66.5888,0,None,0.97,10.8,0.0,0.0,0.0,0.0,1.22,13,2.2,Santa Clara,"Santa Clara clay, 2 to 12 percent slopes",1,2.4316210589554172,10.85001618902784,5.798979110984386,0,721948
ctrl_0141,12/09/2024,FAJARDO CO.,18.2891,-65.6395,0,None,0.21,0.305,0.0,0.28,0.29,0.11,0.0,59,10.49,Naranjito,"Naranjito silty clay loam, 20 to 40 percent slopes",0,0.2512772613871669,0.874418533466016,0.5005337702187065,0,721843
ctrl_0142,03/25/2022,ARECIBO CO.,18.4819,-66.7687,0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,3.3,San German,"San German gravelly clay loam, 5 to 20 percent slopes",1,0.0,0.0,0.0,0,721954
ctrl_0143,03/01/2020,ADJUNTAS CO.,18.2493,-66.7947,0,None,0.0,0.0,0.0,0.0,0.0,0.0,1.27,479,8.74,Lirios,"Lirios clay loam, 40 to 60 percent slopes",1,0.0,0.5389535140097265,0.2155814056038906,0,721850
ctrl_0144,08/15/2016,JAYUYA CO.,18.2777,-66.5758,0,None,0.0,3.995,8.145,4.045,9.74,25.585,0.275,478,5.41,Humatas,"Humatas clay, 40 to 60 percent slopes",1,0.6898453352790076,30.36101114999468,12.558311661165277,0,721849
ctrl_0145,12/27/2017,HATILLO CO.,18.4803,-66.8243,0,None,0.215,0.0,0.0,0.0,0.97,0.26,0.215,8,2.38,Colinas,"Colinas clay loam, 20 to 40 percent slopes",1,0.215,0.9812975716528786,0.5215190286611515,0,721847
ctrl_0146,08/01/2016,CAMUY CO.,18.479,-66.9067,0,None,9.19,38.66,2.75,22.295,0.0,16.145,39.645,70,5.67,San German,"San German gravelly clay loam, 12 to 20 percent slopes",1,14.472430056871465,84.02180750836362,42.29218103746833,0,721955
ctrl_0147,10/14/2017,COMERIO CO.,18.2617,-66.2115,0,None,0.0,0.0,0.145,23.265,16.36,25.23,15.745,289,24.78,Caguabo,"Caguabo clay loam, 40 to 60 percent slopes",1,0.0026557676388664557,43.53636888280837,17.416141013706667,0,721839
ctrl_0148,05/17/2023,BARRANQUITAS CO.,18.2403,-66.3526,0,None,20.6,0.0,5.06,4.215,3.355,0.955,0.0,639,25.26,Maricao,"Maricao clay, 20 to 60 percent slopes",1,20.692677132776996,29.51043231466727,24.219779205533108,0,721956
ctrl_0149,04/25/2021,DORAD CO.,18.4728,-66.3125,0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1.32,Urban land,Urban land-Durados complex,1,0.0,0.0,0.0,0,721842
ctrl_0150,01/23/2021,CAGUAS CO.,18.3041,-66.0662,0,None,0.0,0.32,0.0,11.155,0.475,0.0,0.0,86,1.65,Humatas,"Humatas clay, 20 to 40 percent slopes",1,0.04330729063571607,7.8124447226326685,3.150962263434497,0,721942
ctrl_0151,12/19/2017,PONCE CO.,18.1531,-66.6623,0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,821,11.62,Los Guineos,"Los Guineos clay, 20 to 40 percent slopes",1,0.0,0.0,0.0,0,721503
ctrl_0152,05/25/2023,FAJARDO CO.,18.3599,-65.6649,0,None,1.225,2.43,50.4,40.735,1.615,2.485,2.325,8,1.39,Catano,"Catano loamy sand, 0 to 2 percent slopes",0,2.4769729382571715,70.85753653315537,29.829198376216453,0,721924
ctrl_0153,07/29/2021,GUAYAMA CO.,18.0976,-66.0903,0,None,0.0,0.0,0.0,18.675,2.925,4.6,0.0,685,11.18,Los Guineos,"Los Guineos clay, 40 to 60 percent slopes",0,0.0,16.069316540227145,6.427726616090858,0,721926
ctrl_0154,10/28/2019,CIALES CO.,18.3292,-66.582,0,None,2.7,0.265,0.0,6.365,7.67,30.69,12.38,343,14.21,Rock outcrop,"Rock outcrop-Tanama complex, 12 to 60 percent slopes",1,2.7358638500577026,31.68528960170201,14.315634150715427,0,721905
ctrl_0155,07/25/2021,GURABO CO.,18.3008,-66.0158,0,None,13.375,23.325,1.09,0.0,0.0,0.0,0.0,168,16.24,Mucara,"Mucara clay, 40 to 60 percent slopes",1,16.55165952788271,34.414037261125046,23.696610621179644,0,721929
ctrl_0156,07/01/2019,HUMACAO CO.,18.1707,-65.7484,0,None,0.0,0.0,0.0,1.29,5.525,0.0,4.11,7,1.5,Aguadilla,Aguadilla loamy sand,0,0.0,5.704596404040197,2.281838561616079,0,721935
ctrl_0157,01/29/2019,ARROYO CO.,18.022,-66.0948,0,None,0.0,0.0,0.0,0.0,2.03,0.0,0.0,730,15.98,Caguabo,"Caguabo clay loam, 20 to 60 percent slopes",0,0.0,1.1463777876757513,0.45855111507030055,0,722507
ctrl_0158,06/24/2017,COMERIO CO.,18.2753,-66.2127,0,None,0.0,0.0,0.0,0.275,1.755,20.745,0.0,117,6.95,Caguabo,"Caguabo clay loam, 40 to 60 percent slopes",1,0.0,11.32576777245365,4.53030710898146,0,721364
ctrl_0159,07/27/2016,AGUAS BUENAS CO.,18.2757,-66.1775,0,None,0.0,8.185,0.0,2.195,0.0,0.0,1.545,490,6.92,Humatas,"Humatas clay, 20 to 40 percent slopes",1,1.107719293291675,9.180960387306792,4.337015730897722,0,722607
ctrl_0160,09/25/2020,CIDRA CO.,18.2079,-66.1665,0,None,2.595,6.86,14.51,0.0,0.0,0.0,4.295,468,3.92,Humatas,"Humatas clay, 20 to 40 percent slopes",1,3.789159963278696,21.268399286991148,10.780855692763677,0,721906
ctrl_0161,07/21/2020,GUAYNABO CO.,18.4324,-66.1144,0,None,0.99,0.0,0.0,0.0,0.93,0.0,0.0,3,0.93,Urban land,Urban land,1,0.99,1.515187853467216,1.2000751413868864,0,721928
ctrl_0162,01/15/2016,CATANO CO.,18.4407,-66.1121,0,None,0.0,0.0,0.0,0.0,0.2,0.0,0.0,1,1.15,Water,Water,1,0.0,0.11294362440155187,0.04517744976062075,0,722613
ctrl_0163,06/30/2023,CEIBA CO.,18.2822,-65.633,0,None,2.86,85.51,4.15,2.3,0.065,0.165,0.085,0,2.32,Water,Water,0,14.508529970950999,81.75722254986185,41.40800700251534,0,722509
ctrl_0164,07/19/2015,TOA BAJA CO.,18.449,-66.1638,0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.265,1,1.32,Durados,Durados sandy loam,1,0.0,0.11245880410439175,0.0449835216417567,0,749456
ctrl_0165,09/04/2024,UTUADO CO.,18.27,-66.7,0,None,2.035,0.13,3.255,3.065,7.04,4.345,0.62,174,6.94,Lirios,"Lirios clay loam, 40 to 60 percent slopes",1,2.1122109914035896,12.95619868128956,6.4498060673579785,0,749737
ctrl_0166,04/01/2016,VEGA ALTA CO.,18.42,-66.33,0,None,0.08,0.95,0.0,0.0,0.0,0.63,0.17,53,3.87,San Sebastian,"San Sebastian gravelly clay, 20 to 60 percent slopes",1,0.20856851907478208,1.2840886340486344,0.638776565064323,0,749457
ctrl_0167,09/25/2016,COAMO CO.,18.0506,-66.4165,0,None,0.0,0.12,0.775,0.59,9.11,6.355,0.765,111,2.38,Llanos,"Llanos clay, 5 to 12 percent slopes, eroded",1,0.030434854127162514,9.651033858964682,3.8786744560621704,0,721914
ctrl_0168,01/21/2022,COROZAL CO.,18.3468,-66.3396,0,None,0.0,0.0,0.0,0.0,0.0,0.475,12.11,120,6.1,Lares,"Lares clay, 5 to 12 percent slopes, eroded",1,0.0,5.371687449437418,2.148674979774967,0,721915
ctrl_0169,10/24/2016,CANOVANAS CO.,18.414,-65.9005,0,None,8.41,0.65,2.125,0.3,1.28,35.855,25.245,2,1.65,Toa,"Toa silty clay loam, 0 to 2 percent slopes, occasionally flooded",1,8.536888666742358,39.754439488581,21.023908995477814,0,722508
ctrl_0170,11/26/2023,HATILLO CO.,18.479,-66.8271,0,None,0.0,0.0,0.0,0.0,0.0,0.0,40.55,11,0.93,Guerrero,"Guerrero sand, 2 to 12 percent slopes",1,0.0,17.20831889220032,6.883327556880129,0,721933
ctrl_0171,08/26/2022,DORAD CO.,18.4712,-66.3121,0,None,3.67,2.98,0.0,5.09,15.875,0.0,1.125,15,1.81,Urban land,Urban land-Durados complex,1,4.073299144045106,19.01144058234836,10.048555719366409,0,721923
ctrl_0172,10/03/2019,CAYEY CO.,18.1433,-66.217,0,None,0.0,7.285,0.015,4.49,13.57,6.975,0.0,282,1.73,Water,Water,1,0.9861922729620546,20.329217018445686,8.723402171155508,0,722636
ctrl_0173,09/15/2021,ISABELA CO.,18.5096,-67.088,0,None,7.61,7.8,23.905,24.095,0.15,0.0,0.0,41,13.6,Limestone outcrop,Limestone outcrop,1,9.10345055688077,48.11684411852808,24.708807981539696,0,721936
ctrl_0174,09/25/2015,JAYUYA CO.,18.2796,-66.5737,0,None,6.065,0.33,12.755,11.0,32.93,14.045,0.38,511,13.49,Humatas,"Humatas clay, 40 to 60 percent slopes",1,6.343276617493887,48.735034260484596,23.29997967469017,0,721937
ctrl_0175,05/03/2019,GUAYANILLA CO.,18.127,-66.7921,0,None,0.715,0.0,0.0,0.0,2.42,0.0,8.455,715,16.33,Mucara,"Mucara silty clay, 40 to 60 percent slopes, eroded",1,0.715,5.6696902654573895,2.696876106182956,0,721927
ctrl_0176,04/20/2019,GUANICA CO.,17.9533,-66.8662,0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.82,Manglillo,"Manglillo, Boqueron and Serrano soils, very frequently flooded",1,0.0,0.0,0.0,0,721931
ctrl_0177,09/13/2021,BAYAMON CO.,18.4165,-66.1964,0,None,12.775,8.68,17.865,1.665,1.12,0.07,1.51,32,1.15,Almirante,"Almirante clay, 2 to 5 percent slopes",1,14.276919147241035,36.116843251200635,23.012888788824874,0,722612
ctrl_0178,04/08/2020,CAGUAS CO.,18.3034,-66.0659,0,None,0.275,0.0,1.46,0.275,0.0,0.0,0.0,82,0.52,Humatas,"Humatas clay, 20 to 40 percent slopes",1,0.3017408327775519,1.5513025887109575,0.8015655351509142,0,722510
ctrl_0179,12/14/2020,CAROLINA CO.,18.4585,-65.9779,0,None,0.0,0.9,1.17,0.0,0.335,0.0,0.0,8,1.88,Rock land,Rock land,1,0.14323105241277043,1.8485991135458473,0.8253782768660012,0,722611
ctrl_0180,11/02/2017,AIBONITO CO.,18.1811,-66.241,0,None,0.0,0.0,0.0,12.085,0.68,0.97,6.6,267,11.35,Mucara,"Mucara clay, 20 to 40 percent slopes",1,0.0,11.532365524466197,4.612946209786479,0,722635
ctrl_0181,03/23/2021,ADJUNTAS CO.,18.2509,-66.7914,0,None,0.93,0.0,1.35,0.0,0.0,0.0,0.0,498,21.24,Lirios,"Lirios clay loam, 40 to 60 percent slopes",1,0.9547261124997912,1.9444943456516364,1.3506334057605294,0,722617
