EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
999059,SAN JUAN CO.,SAN JUAN,01/31/2022,1854,Flash Flood, , ,0,0,0,0,XX,AST-4, ,165318,C,127,SJU,0,0,State Official,Heavy Rain, , ,3.02,W,2.98,W,SAN JUAN,01/31/2022,2145,18.3865,-66.0956,18.3834,-66.0957,"Several People were trapped in their cars due to flooding in Ave. San Alfonso, Rio Piedras.","The combination of a pre-frontal trough and a shearline increased low-level convergence of moisture along the north-central and northeastern sections of Puerto Rico on the evening of January 31st. This led to the rapid development of thunderstorms and locally heavy showers concentrating over the San Juan metropolitan area and nearby municipalities. Between 2 and 5 inches of rain fell in a period of 2-3 hours, this caused flash flooding across many urban areas of San Juan and Guaynabo.",393
999064,GUAYNABO CO.,GUAYNABO,01/31/2022,1854,Flash Flood, , ,0,0,0,0,XX,AST-4, ,165318,C,61,SJU,0,0,State Official,Heavy Rain, , ,4.64,WNW,4.65,WNW,GUAYNABO,01/31/2022,2145,18.3632,-66.0915,18.3627,-66.0907,"Flash flooding was reported at Onfala Street, near Ave. Apolo in Guaynabo.","The combination of a pre-frontal trough and a shearline increased low-level convergence of moisture along the north-central and northeastern sections of Puerto Rico on the evening of January 31st. This led to the rapid development of thunderstorms and locally heavy showers concentrating over the San Juan metropolitan area and nearby municipalities. Between 2 and 5 inches of rain fell in a period of 2-3 hours, this caused flash flooding across many urban areas of San Juan and Guaynabo.",394
999063,SAN JUAN CO.,SAN JUAN,01/31/2022,1854,Flash Flood, , ,0,0,0,0,XX,AST-4, ,165318,C,127,SJU,0,0,State Official,Heavy Rain, , ,2.4,SW,2.34,SW,SAN JUAN,01/31/2022,2145,18.3543,-66.0745,18.3522,-66.0736,"Flash flooding was reported at Tulip Street, Urb. Vilanova.","The combination of a pre-frontal trough and a shearline increased low-level convergence of moisture along the north-central and northeastern sections of Puerto Rico on the evening of January 31st. This led to the rapid development of thunderstorms and locally heavy showers concentrating over the San Juan metropolitan area and nearby municipalities. Between 2 and 5 inches of rain fell in a period of 2-3 hours, this caused flash flooding across many urban areas of San Juan and Guaynabo.",395
999062,GUAYNABO CO.,GUAYNABO,01/31/2022,1854,Flash Flood, , ,0,0,0,0,XX,AST-4, ,165318,C,61,SJU,0,0,State Official,Heavy Rain, , ,5.8,WNW,5.38,WNW,GUAYNABO,01/31/2022,2145,18.3733,-66.1058,18.3689,-66.1063,"Flash flooding was reported in Street 20, near House 174 at Urb. Ponce de Leon.","The combination of a pre-frontal trough and a shearline increased low-level convergence of moisture along the north-central and northeastern sections of Puerto Rico on the evening of January 31st. This led to the rapid development of thunderstorms and locally heavy showers concentrating over the San Juan metropolitan area and nearby municipalities. Between 2 and 5 inches of rain fell in a period of 2-3 hours, this caused flash flooding across many urban areas of San Juan and Guaynabo.",396
999060,SAN JUAN CO.,SAN JUAN,01/31/2022,1858,Flash Flood, , ,0,0,0,0,XX,AST-4, ,165318,C,127,SJU,0,0,State Official,Heavy Rain, , ,2.41,WNW,2.39,WNW,SAN JUAN,01/31/2022,2145,18.3931,-66.084,18.3926,-66.084,"Two people were trapped in their car due to flooding in Ave. de Diego in front of a Puma Gas Station and Suiza Dairy.","The combination of a pre-frontal trough and a shearline increased low-level convergence of moisture along the north-central and northeastern sections of Puerto Rico on the evening of January 31st. This led to the rapid development of thunderstorms and locally heavy showers concentrating over the San Juan metropolitan area and nearby municipalities. Between 2 and 5 inches of rain fell in a period of 2-3 hours, this caused flash flooding across many urban areas of San Juan and Guaynabo.",397
999061,GUAYNABO CO.,GUAYNABO,01/31/2022,1858,Flash Flood, , ,0,0,0,0,XX,AST-4, ,165318,C,61,SJU,0,0,State Official,Heavy Rain, , ,6.9,NW,6.88,NW,GUAYNABO,01/31/2022,2145,18.3994,-66.1057,18.3949,-66.1037,"A person was trapped in a car in  Aldebarran Street, near Ave. Martinez Nadal in Guaynabo.","The combination of a pre-frontal trough and a shearline increased low-level convergence of moisture along the north-central and northeastern sections of Puerto Rico on the evening of January 31st. This led to the rapid development of thunderstorms and locally heavy showers concentrating over the San Juan metropolitan area and nearby municipalities. Between 2 and 5 inches of rain fell in a period of 2-3 hours, this caused flash flooding across many urban areas of San Juan and Guaynabo.",398
1008918,ADJUNTAS CO.,TOA ALTA,02/01/2022,1848,Flash Flood, , ,0,0,0,0,XX,AST-4, ,166604,C,1,SJU,0,0,Emergency Manager,Heavy Rain, , ,5.96,W,5.9,W,TOA ALTA,02/01/2022,1848,18.3424,-66.3206,18.3421,-66.3222,"Floodwaters from Rio Corozal flooded road 891 next to the local Police Station. No property damage.","An upper-level trough combined with local effects generated showers and isolated thunderstorms across the interior and western sections of Puerto Rico on the 1st of February. Some areas received 3 to 4 inches of rainfall, which resulted in flash flooding and river flooding.",399
1008919,VEGA ALTA CO.,VEGA ALTA,02/01/2022,2045,Flash Flood, , ,0,0,0,0,XX,AST-4, ,166604,C,143,SJU,0,0,Emergency Manager,Heavy Rain, , ,1.73,SW,1.68,SW,VEGA ALTA,02/01/2022,2045,18.4,-66.3459,18.4013,-66.3452,"Impassable bridge on road PR-620 in Fatima, Vega Alta due to floodwaters from the Cibuco River.","An upper-level trough combined with local effects generated showers and isolated thunderstorms across the interior and western sections of Puerto Rico on the 1st of February. Some areas received 3 to 4 inches of rainfall, which resulted in flash flooding and river flooding.",400
1007653,NARANJITO CO.,NARANJITO,02/04/2022,1545,Flash Flood, , ,0,0,10000,0,XX,AST-4, ,166444,C,105,SJU,0,0,Emergency Manager,Heavy Rain, , ,1.48,WNW,1.79,WNW,NARANJITO,02/04/2022,1830,18.29,-66.25,18.2859,-66.2496,"Mudslide reported at Camino Tono Gonzalez due to heavy rains that affected the area. A commercial location suffered damages.","The field of moisture associated with a frontal boundary promoted a prolonged rainfall event across the area. Many areas received 3 to 6 inches with maximum around 10 inches. This resulted in several flooding events across the area.",401
1007654,TOA BAJA CO.,TOA BAJA,02/05/2022,1310,Flash Flood, , ,0,0,20000,0,XX,AST-4, ,166444,C,137,SJU,0,0,Emergency Manager,Heavy Rain, , ,3.35,WNW,3.82,W,TOA BAJA,02/05/2022,1545,18.44,-66.25,18.4334,-66.2494,"Emergency managers reported water levels rising from urban flooding affecting two independent houses in Barrio Candelaria, Toa Baja. These houses were located in Sector Reparto Alamar and Sector Guanos, respectively.","The field of moisture associated with a frontal boundary promoted a prolonged rainfall event across the area. Many areas received 3 to 6 inches with maximum around 10 inches. This resulted in several flooding events across the area.",402
1008911,BAYAMON CO.,BAYAMON,02/05/2022,1330,Flash Flood, , ,0,0,0,0,XX,AST-4, ,166444,C,21,SJU,0,0,Emergency Manager,Heavy Rain, , ,5.01,NNW,4.91,NNW,BAYAMON,02/05/2022,2100,18.42,-66.19,18.4186,-66.1901,"Emergency managers reported that PR-2, close to Bayamon Military Academy in KM 15.1, was flooded with almost 4 feet of water and had to close several lanes for a couple of hours.","The field of moisture associated with a frontal boundary promoted a prolonged rainfall event across the area. Many areas received 3 to 6 inches with maximum around 10 inches. This resulted in several flooding events across the area.",403
